1.18151936719086E-07,5.24860605871695E-07,6.18362811703683E-07,5.76262680857906E-07,4.79202957146087E-07,1.45764108974268E-07,6.51713100846043E-07,9.11534432838028E-07,6.1300548174857E-07,8.91024549406489E-07,1.14042416987468E-06,1.28266270184958E-06,1.73774451743998E-06,2.12524704580527E-06,1.99141218168496E-06,1.38875062789581E-06,6.09910559293484E-07,4.27840462214961E-07,5.76718405113737E-07,4.83551282903362E-07,1
3.95478555156339E-05,2.40095995613191E-05,1.85810494381456E-05,2.18927323839808E-05,4.76607101205162E-05,4.68614026697676E-05,1.68887153295991E-05,1.116464025829E-05,1.53532521657009E-05,1.64886204547313E-05,1.83200171046134E-05,2.120383767737E-05,3.46044671212287E-05,3.72781595798815E-05,3.40467587064806E-05,4.54858546298527E-05,0.000123439902493,0.000126095445921,0.000139491777433,0.000201323888685,1
0.002214588329351,0.002211515586003,0.001658419766204,0.00137082219445,0.001104755362427,0.000800980865212,0.000427056328209,9.23488024908918E-05,4.59855062681367E-05,3.72652120068343E-05,0.000103596449929,0.000433742603307,0.001038602145363,0.001387083224711,0.001425874517663,0.001093696139003,0.000585120485803,0.000320170804123,0.000107329765104,4.84136120094698E-05,1
2.62340785814412E-05,8.34071057276212E-05,8.92318420506881E-05,1.9786028485731E-05,1.54832426034578E-05,1.46008245585073E-05,2.90813295477481E-05,3.61550612061388E-05,7.50979052091222E-05,7.59218852602649E-05,3.13996657956674E-05,3.54269232535906E-05,2.29063481287007E-05,1.22937058029847E-05,3.50688527318015E-05,4.98732053285675E-05,2.96191899556246E-05,2.01825109308768E-05,1.69624408652748E-05,1.77039079831242E-05,1
5.13261291342764E-07,2.42980131833236E-07,6.32998225960386E-08,6.71183491423472E-08,7.13402622768449E-08,5.15458984422198E-08,2.2564474513157E-07,2.2361374886079E-07,8.3420335997891E-08,1.44867178243505E-07,2.54926863494062E-07,3.72502516588325E-07,6.82160719668457E-07,8.3746916289269E-07,4.88889853617818E-07,5.34930646307236E-07,5.22414271139716E-07,3.48203571958644E-07,5.23215500776333E-07,7.25131903051704E-07,1
1.29567156984436E-06,6.61487602958536E-05,9.52931575681283E-05,3.97303152227516E-05,6.56864149873872E-05,0.000102505013401,0.000109580418047,0.000399918299058,0.000370316036774,0.000260978010608,0.000333462558048,0.000476117914153,0.000667555615443,0.000772248831494,0.000567495077393,0.000231053213871,0.000216033250005,0.000329469808576,0.000518325055663,0.000312416013902,1
4.19180372141854E-07,2.3596621039065E-07,2.02740673003385E-07,1.74407365896741E-07,4.79836424318961E-07,4.47322841129615E-07,1.37963125917625E-07,1.376820828424E-07,8.70880784531387E-08,1.4552478268137E-07,2.57113821890861E-07,3.00514231701948E-07,2.66447934601502E-07,1.69056783794413E-07,1.36528778961856E-07,1.2980163613499E-07,1.56229913051249E-07,5.00560495956156E-07,5.5337341680927E-07,1.67730197668052E-06,1
1.92535476288868E-06,1.72820296199242E-06,1.3574427318936E-06,2.63994078212708E-06,6.32165869290057E-06,1.03352236324765E-05,9.87008324171332E-06,4.77755232713213E-06,1.12282418570598E-06,1.79328049946036E-07,1.80949606959594E-07,1.73847257148994E-07,1.25541781175704E-06,2.19849219434303E-06,1.61916103575448E-06,1.79699187017662E-06,1.61303111431452E-06,1.21129824601887E-06,1.06477548360263E-06,1.21206491086106E-06,1
6.94706767822379E-07,5.77482055801903E-07,5.0818482246771E-07,9.08767878284602E-07,3.73095049260643E-06,4.37541715403333E-06,2.08970671813895E-06,1.11949699572421E-06,6.56286586001554E-07,1.8296864141943E-06,1.70945160549023E-06,5.69103012714879E-07,5.03149786233102E-06,9.09071174688201E-06,7.11449775222003E-06,3.51391177422301E-06,1.98987547920006E-06,2.24002222631135E-06,2.80392388694974E-06,3.37132176579477E-06,1
1.42937615343077E-08,2.04694682486498E-08,2.97529670128235E-08,1.26403619538473E-07,2.08438225243039E-07,1.84827753509277E-07,8.95461553321617E-08,2.04872716838032E-08,1.87849476232125E-08,2.65533458240031E-08,5.47361975850666E-08,8.50146245303984E-08,1.46665231278342E-07,1.63073004211725E-07,1.9973925311387E-07,2.71766692893538E-07,2.51561980308576E-07,3.94419734342723E-07,4.62284255524683E-07,3.39537816051206E-07,1
5.52753954569806E-07,3.33332285353435E-07,1.0701848427048E-06,2.38694106657089E-06,2.56572941254592E-06,1.88436666041751E-06,2.42641416920993E-06,2.20121618280271E-06,1.20834451008513E-06,7.11554194857152E-07,3.34347767736927E-07,9.73243486603082E-07,1.35685836974898E-06,1.56821242681054E-06,3.43534869706641E-06,4.78727081023191E-06,3.07172596995122E-06,1.76564210320752E-06,1.72965744836248E-06,2.80923523090972E-06,1
1.53228022500432E-07,4.94085508093419E-07,9.08376131795268E-07,5.42617810432489E-07,1.01749802393674E-06,1.43491446763824E-06,5.58733914457871E-07,1.4203323159683E-07,1.17833701410379E-07,7.05258349033364E-08,1.48279026810377E-07,2.50788827281464E-07,2.16162821746059E-07,1.84270066620745E-07,1.35149479925002E-07,1.54893722324547E-07,2.40314931261387E-07,5.03260533917012E-07,5.83694541236797E-07,3.79965610634367E-07,1
7.15770006824416E-07,9.70646343471812E-07,8.46101636538917E-07,2.80420049055876E-06,4.02717533526513E-06,2.78061452140275E-06,1.3328758173908E-06,6.75823771991266E-07,1.21827855091568E-06,9.59407003928357E-07,4.64529482561106E-07,2.84856048245663E-07,2.0429179289976E-07,3.27462497222682E-07,1.73268620788492E-06,3.66550476088279E-06,2.51219404737054E-06,5.57623189041406E-07,6.43266740594894E-07,6.82373648888625E-07,1
1.83046595839716E-06,1.2943887969637E-06,1.62730004404581E-06,1.23399839394786E-06,1.01035609913805E-06,7.76239450812268E-07,5.63585236724273E-07,5.35221990582621E-07,1.08965020295353E-06,2.0166197773932E-06,7.8581923565017E-06,1.04388332019561E-05,5.94356254511119E-06,1.00296849156861E-05,1.6824390069913E-05,2.92130202238737E-05,7.12726349077976E-05,9.52776775775091E-05,0.000975594794279,0.002584850942353,1
0.000120153212964,0.000137488430256,0.000138351749742,0.000143726814015,0.000147003450419,0.000133048833386,0.000102169452238,0.000134321224953,0.000176422827278,0.000184650092278,0.00015444699675,0.000181324509939,0.00020320168181,0.000156582402294,0.000133647188701,0.000179440986902,0.000187550689321,0.000128213763398,0.000128105273028,0.000141271038479,1
3.31277394857493E-06,2.25953619145537E-06,7.43588811897444E-07,7.51659674536227E-07,3.38888952341118E-07,3.13717090065439E-07,9.7722741957391E-07,2.38564638116103E-06,2.13564287367767E-06,6.70667649640232E-07,7.57239721713601E-07,1.02998353449416E-06,7.77272109984966E-07,5.72236113422084E-07,3.71626968488485E-07,4.78392654549422E-07,1.47107069014463E-06,1.89899878447956E-06,2.35601784055821E-06,4.13137623459115E-06,1
1.34540790275447E-05,2.7613891922016E-05,2.12265726958832E-05,2.50074229703495E-05,3.53762486496978E-05,3.0474879828117E-05,5.98517643633764E-05,6.121192751569E-05,2.15426399975863E-05,5.26359690046705E-06,1.12208232188211E-05,9.81502682738156E-05,0.000184241948791,0.000123052047333,3.18019355298568E-05,1.51941454424971E-05,3.4782339351982E-05,7.1231483474062E-05,7.67416408404968E-05,3.65790052179854E-05,1
1.45135728965476E-05,1.52926771895329E-05,2.07385442555072E-05,1.75830706812372E-05,2.22059361212124E-05,5.2730692977077E-05,4.79156361834738E-05,3.28349810447507E-05,2.83256943035005E-05,1.44601841991196E-05,4.64312936403459E-05,4.92838701074054E-05,2.1375317347241E-05,2.2617344262714E-05,2.99988378345501E-05,4.02392598919868E-05,3.76624054595179E-05,5.78619369884817E-05,6.67573838039419E-05,4.30351289828103E-05,1
